state,leaid,name
NE,3180090,EDUCATIONAL SERVICE UNIT 09
NE,3180100,EDUCATIONAL SERVICE UNIT 10
NE,3180110,EDUCATIONAL SERVICE UNIT 11
NE,3180130,EDUCATIONAL SERVICE UNIT 13
NE,3180150,EDUCATIONAL SERVICE UNIT 15
NE,3180160,EDUCATIONAL SERVICE UNIT 16
NE,3180170,EDUCATIONAL SERVICE UNIT 17
NE,3180180,EDUCATIONAL SERVICE UNIT 18
NE,3180190,EDUCATIONAL SERVICE UNIT 19
NE,3180191,RADIUS OMAHA
NH,3300003,John Stark Regional School District
NH,3300017,Exeter Region Cooperative School District
NH,3300030,North Country Charter Academy
NH,3300031,Seacoast Charter School
NH,3300035,Gorham Randolph Shelburne Cooperative School District
NH,3300039,Surry Village Charter School
NH,3300040,Academy for Science and Design Charter School
NH,3300041,CSI Charter School
NH,3300042,Strong Foundations Charter School
NH,3300043,Ledyard Charter School
NH,3300048,Great Bay Charter School
NH,3300049,Prospect Mountain JMA School District
NH,3300616,Milton School District
NH,3301350,Albany School District
NH,3301380,Allenstown School District
NH,3301440,Alton School District
NH,3301470,Amherst School District
NH,3301500,Andover School District
NH,3301560,Ashland School District
NH,3301590,Auburn School District
NH,3301620,Barnstead School District
NH,3301650,Barrington School District
NH,3301680,Bartlett School District
NH,3301710,Bath School District
NH,3301740,Bedford School District
NH,3301830,Benton School District
NH,3301860,Berlin School District
NH,3301890,Bethlehem School District
NH,3301950,Bow School District
NH,3302010,Brentwood School District
NH,3302070,Brookline School District
NH,3302100,Campton School District
NH,3302130,Candia School District
NH,3302200,Chatham School District
NH,3302250,Chester School District
NH,3302280,Chesterfield School District
NH,3302310,Chichester School District
NH,3302340,Claremont School District
NH,3302370,Clarksville School District
NH,3302400,Colebrook School District
NH,3302430,Columbia School District
NH,3302460,Concord School District
NH,3302480,Contoocook Valley School District
NH,3302490,Conway School District
NH,3302510,Coos County School District
NH,3302520,Cornish School District
NH,3302550,Croydon School District
NH,3302580,Deerfield School District
NH,3302610,Derry Cooperative School District
NH,3302640,Dover School District
NH,3302670,Dresden School District
NH,3302730,Dummer School District
NH,3302760,Dunbarton School District
NH,3302790,East Kingston School District
NH,3302850,Eaton School District
NH,3302870,Ellsworth School District
NH,3302880,Epping School District
NH,3302910,Epsom School District
NH,3302940,Errol School District
NH,3302970,Exeter School District
NH,3302990,Fall Mountain Regional School District
NH,3303000,Farmington School District
NH,3303090,Franklin School District
NH,3303120,Freedom School District
NH,3303150,Fremont School District
NH,3303180,Gilford School District
NH,3303210,Gilmanton School District
NH,3303240,Goffstown School District
NH,3303271,Virtual Learning Academy Charter School
NH,3303275,Surry School District
NH,3303276,Mason School District
NH,3303279,Hale's Location (Carroll County) School District
NH,3303280,Mill Falls Charter School
NH,3303286,The Birches Academy of Academics & Art A Public Charter Sch
NH,3303287,Robert Frost Charter School
NH,3303289,Making Community Connections Charter School
NH,3303290,Polaris Charter School
NH,3303291,Next Charter School
NH,3303293,Sullivan School District
NH,3303296,Arts Academy of New Hampshire Chartered Public High School
NH,3303297,Mountain Village Charter School
NH,3303298,The Founders Academy Charter School
NH,3303299,Gate City Charter School For the Arts
NH,3303301,Compass Classical Academy Charter School
NH,3303302,MicroSociety Academy Charter School Foundation
NH,3303303,Lempster School District
NH,3303304,Goshen School District
NH,3303305,LEAF Charter School
NH,3303308,Kreiva Academy Public Charter School
NH,3303314,Windham Academy Public Charter School
NH,3303315,Spark Academy of Advanced Technologies
NH,3303316,Northeast Woodland Chartered Public School
NH,3303318,Gathering Waters Charter School
NH,3303330,Governor Wentworth Regional School District
NH,3303360,Grantham School District
NH,3303420,Greenland School District
NH,3303480,Hampstead School District
NH,3303510,Hampton School District
NH,3303540,Hampton Falls School District
NH,3303600,Hanover School District
NH,3303630,Harrisville School District
NH,3303640,Hart's Location School District
NH,3303660,Haverhill Cooperative School District
NH,3303690,Henniker School District
NH,3303720,Hill School District
NH,3303750,Hillsboro-Deering Cooperative School District
NH,3303780,Hinsdale School District
NH,3303810,Holderness School District
NH,3303840,Hollis School District
NH,3303850,Hollis-Brookline Cooperative School District
NH,3303870,Hooksett School District
NH,3303900,Hopkinton School District
NH,3303930,Hudson School District
NH,3303960,Inter-Lakes Cooperative School District
NH,3303990,Jackson School District
NH,3304030,Jaffrey-Rindge Cooperative School District
NH,3304040,Kearsarge Regional School District
NH,3304050,Keene School District
NH,3304080,Kensington School District
NH,3304140,Laconia School District
NH,3304150,Lafayette Regional School District
NH,3304170,Landaff School District
NH,3304230,Lebanon School District
NH,3304260,Lincoln-Woodstock Cooperative School District
NH,3304290,Lisbon Regional School District
NH,3304350,Litchfield School District
NH,3304380,Littleton School District
NH,3304410,Londonderry School District
NH,3304500,Lyme School District
NH,3304560,Madison School District
NH,3304590,Manchester School District
NH,3304620,Marlborough School District
NH,3304650,Marlow School District
NH,3304670,Mascenic Regional School District
NH,3304680,Mascoma Valley Regional School District
NH,3304740,Merrimack School District
NH,3304760,Merrimack Valley School District
NH,3304770,Middleton School District
NH,3304800,Milan School District
NH,3304830,Milford School District
NH,3304890,Monadnock Regional School District
NH,3304920,Monroe School District
NH,3304950,Mont Vernon School District
NH,3304960,Moultonborough School District
NH,3304980,Nashua School District
NH,3305010,Nelson School District
NH,3305040,New Boston School District
NH,3305070,New Castle School District
NH,3305190,Newfields School District
NH,3305220,Newfound Area School District
NH,3305250,Newington School District
NH,3305280,Newmarket School District
NH,3305310,Newport School District
NH,3305370,North Hampton School District
NH,3305400,Northumberland School District
NH,3305430,Northwood School District
NH,3305460,Nottingham School District
NH,3305520,Oyster River Coop School District
NH,3305550,Pelham School District
NH,3305580,Pembroke School District
NH,3305670,Piermont School District
NH,3305700,Pittsburg School District
NH,3305730,Pittsfield School District
NH,3305760,Plainfield School District
NH,3305790,Plymouth School District
NH,3305820,Portsmouth School District
NH,3305830,Profile School District
NH,3305880,Raymond School District
NH,3305940,Rochester School District
NH,3305970,Rollinsford School District
NH,3306000,Rumney School District
NH,3306030,Rye School District
NH,3306060,Salem School District
NH,3306080,Sanborn Regional School District
NH,3306150,Seabrook School District
NH,3306180,Shaker Regional School District
NH,3306240,Somersworth School District
NH,3306260,Souhegan Cooperative School District
NH,3306270,South Hampton School District
NH,3306330,Stark School District
NH,3306360,Stewartstown School District
NH,3306390,Stoddard School District
NH,3306420,Strafford School District
NH,3306450,Stratford School District
NH,3306480,Stratham School District
NH,3306540,Sunapee School District
NH,3306600,Tamworth School District
NH,3306660,Thornton School District
NH,3306720,Timberlane Regional School District
NH,3306750,Unity School District
NH,3306780,Wakefield School District
NH,3306870,Warren School District
NH,3306900,Washington School District
NH,3306910,Waterville Valley School District
NH,3306930,Weare School District
NH,3306990,Wentworth School District
NH,3307020,Westmoreland School District
NH,3307050,White Mountains Regional School District
NH,3307115,Wilton-Lyndeborough Cooperative School District
NH,3307140,Winchester School District
NH,3307170,Windham School District
NH,3307200,Windsor School District
NH,3307230,Winnacunnet Cooperative School District
NH,3307300,Winnisquam Regional School District
NH,3307330,Coe-Brown Northwood Academy School District
NH,3307360,Pinkerton Academy School District
NH,3399965,Pemi-Baker Regional School District
NH,3399970,SAU #23 French Pond School District
NH,3399971,SAU #23 King Street School School District
NH,3399972,Heartwood Public Charter School
NH,3399973,Coastal Waters Chartered Public School
NH,3399974,Lionheart Classical Academy Chartered Public School
NH,3399975,River View Chartered Public School
NH,3399976,Benjamin Franklin Academy Chartered Public School
NJ,3400004,School District of the Chathams
NJ,3400005,Morris-Union Jointure Commission School District
NJ,3400006,Atlantic County Special Services School District
NJ,3400007,South  Bergen Jointure Commission School District
NJ,3400008,Great Meadows Regional School District
NJ,3400009,Somerset Hills Regional School District
NJ,3400014,Englewood on the Palisades Charter School
NJ,3400015,Teaneck Community Charter School
NJ,3400019,Chartertech High School for the Performing Arts
NJ,3400020,Discovery Charter School
NJ,3400021,East Orange Community Charter School
NJ,3400022,Marion P. Thomas Charter School
NJ,3400023,New Horizons Community Charter School
NJ,3400024,North Star Academy Charter School
NJ,3400025,Robert Treat Academy Charter School
NJ,3400026,Maria L. Varisco-Rogers Charter School
NJ,3400029,Elysian Charter School
NJ,3400032,Hoboken Charter School District
NJ,3400033,Jersey City Community Charter School
NJ,3400034,Jersey City Golden Door Charter School
NJ,3400035,The Learning Community Charter School
NJ,3400036,Soaring Heights Charter School
NJ,3400041,International Charter School of Trenton
NJ,3400042,Pace Charter School of Hamilton
NJ,3400043,Princeton Charter School
NJ,3400046,The Village Charter School
NJ,3400047,Greater Brunswick Charter School
NJ,3400048,Academy Charter High School
NJ,3400049,Red Bank Charter School
NJ,3400050,Hunterdon County Vocational School District
NJ,3400051,Unity Charter School
NJ,3400052,Classical Academy Charter School of Clifton
NJ,3400055,Sussex County Technology Charter School
NJ,3400061,The Queen City Academy Charter School District
NJ,3400064,Gray Charter School
NJ,3400069,Bayshore Jointure Commission School District
NJ,3400070,TEAM Academy Charter School
NJ,3400073,University Academy Charter High School
NJ,3400076,Hope Academy Charter School
NJ,3400078,LEAP Academy University Charter School
NJ,3400080,Freedom Prep Charter School
NJ,3400082,Ridge and Valley Charter School
NJ,3400083,Union County TEAMS Charter School-High School/College LA
NJ,3400085,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES
NJ,3400087,Paterson Charter School for Science and Technology
NJ,3400088,OFFICE OF EDUCATIONAL SERVICES DEPARTMENT OF CORRECTIONS
NJ,3400089,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION
NJ,3400090,Central Jersey College Prep Charter School
NJ,3400660,Absecon Public Schools District
NJ,3400690,Alexandria Township School District
NJ,3400715,Bergen Arts and Science Charter School
NJ,3400717,Foundation Academy Charter School
NJ,3400718,Community Charter School of Paterson
NJ,3400719,Pride Academy Charter School District
NJ,3400720,Allamuchy Township School District
NJ,3400723,Paul Robeson Charter School for the Humanities
NJ,3400724,Burch Charter School of Excellence
NJ,3400727,The Ethical Community Charter School School Distirct
NJ,3400729,Vineland Public Charter School
NJ,3400730,Newark Educators Community Charter School
NJ,3400731,Riverbank Charter School of Excellence
NJ,3400734,Hoboken Dual Language Charter School
NJ,3400735,Hatikvah International Academy Charter School
NJ,3400740,The Barack Obama Green Charter High School District
NJ,3400741,Academy for Urban Leadership Charter School
NJ,3400744,Benjamin Banneker Preparatory Charter School
NJ,3400745,Passaic Arts and Science Charter School
NJ,3400746,Thomas Edison EnergySmart Charter School
NJ,3400748,John P Holland Charter School School District
NJ,3400749,Millville Public Charter School
NJ,3400750,Allendale Public School District
NJ,3400751,Great Oaks Legacy Charter School
NJ,3400754,Peoples Preparatory Charter School
NJ,3400755,Roseville Community Charter School
NJ,3400756,Dr Lena Edwards Academic Charter School
NJ,3400759,BelovED Community Charter
NJ,3400763,Hope Community Charter School
NJ,3400764,Phillip's Academy Charter School
NJ,3400765,Paterson Arts and Science Charter School
NJ,3400766,Compass Academy Charter School
NJ,3400767,Jersey City Global Charter School
NJ,3400769,South Hunterdon Regional School District
NJ,3400770,Trenton Stem-to-Civics Charter School
NJ,3400771,Atlantic Community Charter School
NJ,3400772,Mastery Schools of Camden Inc.
NJ,3400773,Link Community Charter School
NJ,3400776,Camden Prep Inc.
NJ,3400777,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation
NJ,3400778,Marie H. Katzenbach School for the Deaf
NJ,3400779,College Achieve Central Charter School
NJ,3400780,Allenhurst School District
NJ,3400781,Empowerment Academy Charter School
NJ,3400782,Bridgeton Public Charter School
NJ,3400783,Principle Academy Charter School
NJ,3400784,Philip's Academy Charter School of Paterson
NJ,3400785,Camden's Promise Charter School
NJ,3400786,Cresthaven Academy Charter School
NJ,3400787,Hudson Arts and Science Charter School
NJ,3400788,LEAD Charter School
NJ,3400789,Ocean Academy Charter School
NJ,3400790,Loch Arbour School District
NJ,3400791,College Achieve Greater Asbury Park Charter School
NJ,3400792,Achieve Community Charter School
NJ,3400793,College Achieve Paterson Charter School
NJ,3400794,Achievers Early College Prep Charter School
NJ,3400795,Middlesex County STEM Charter School
NJ,3400796,BERGEN CO JDC
NJ,3400797,ESSEX CO JDC
NJ,3400798,OCEAN CO JDC
NJ,3400799,MIDDLESEX CO JDC
NJ,3400800,BURLINGTON CO JDC
NJ,3400802,CAMDEN CO JDC
NJ,3400803,ATLANTIC CO JDC
NJ,3400804,MORRIS CO JDC
NJ,3400805,Creativity CoLaboratory Charter School
NJ,3400810,Alloway Twp School District
NJ,3400840,Alpha Borough School District
NJ,3400870,Alpine Public School District
NJ,3400900,Andover Regional School District
NJ,3400930,Asbury Park School District
NJ,3400960,Atlantic City School District
NJ,3400990,Atlantic County Vocational School District
NJ,3401020,Atlantic Highlands School District
NJ,3401050,Audubon Public School District
NJ,3401110,Avalon School District
NJ,3401140,Avon Boro School District
NJ,3401170,Barrington School District
NJ,3401200,Bass River Township Board of Education
NJ,3401230,Bay Head Borough School District
NJ,3401260,Bayonne School District
NJ,3401290,Beach Haven School District
NJ,3401320,Bedminster Township Public School District
NJ,3401350,Belleville Public School District
NJ,3401380,Bellmawr Public School District
NJ,3401410,Belmar Elementary School District
NJ,3401440,Belvidere School District
NJ,3401450,Bergen County Special Services School District
NJ,3401470,Bergen County Vocational Technical School District
NJ,3401500,Bergenfield Borough School District
NJ,3401530,Berkeley Heights School District
NJ,3401560,Berkeley Township School District
NJ,3401590,Berlin Borough School District
NJ,3401620,Berlin Township School District
NJ,3401650,Bernards Township School District
NJ,3401710,Bethlehem Township School District
NJ,3401740,Beverly City School District
NJ,3401770,Black Horse Pike Regional School District
NJ,3401800,Blairstown Elementary Township School District
NJ,3401830,Bloomfield Township School District
NJ,3401860,Bloomingdale School District
NJ,3401890,Bloomsbury Borough School District
NJ,3401920,Bogota Public School District
NJ,3401950,Boonton Town Public School District
NJ,3401980,Boonton Township School District
NJ,3402030,Bordentown Regional School District
NJ,3402100,Bound Brook School District
NJ,3402130,Bradley Beach School District
NJ,3402160,Branchburg Township School District
NJ,3402220,Brick Township Public School District
NJ,3402250,Bridgeton City School District
NJ,3402280,Bridgewater-Raritan Regional School District
NJ,3402310,Brielle Boro School District
NJ,3402340,Brigantine Public School District
NJ,3402370,Brooklawn Public School District
NJ,3402400,Buena Regional School District
NJ,3402430,Burlington City Public School District
NJ,3402440,Burlington County Special Services School District
NJ,3402460,Burlington Township School District
NJ,3402490,Burlington County Institute of Technology School District
NJ,3402520,Butler Public School District
NJ,3402550,Byram Township School District
NJ,3402580,Caldwell-West School District
NJ,3402610,Califon Borough School District
NJ,3402640,Camden City School District
NJ,3402670,Camden County Technical School District
NJ,3402700,Cape May City School District
NJ,3402730,Cape May County Technical High School District
NJ,3402740,Cape May County Special Services School District
NJ,3402760,Cape May Point School District
NJ,3402790,Carlstadt Public School District
NJ,3402800,Carlstadt-East Rutherford Regional High School District
NJ,3402820,Carteret Public School District
NJ,3402850,Cedar Grove Township School District
NJ,3402880,Sterling Regional School District
NJ,3402910,Central Regional School District
NJ,3403000,Cherry Hill School District
NJ,3403030,Chesilhurst Board of Education
NJ,3403060,Chester Township School District
NJ,3403090,Chesterfield Township School District
NJ,3403120,Cinnaminson Township School District
NJ,3403150,Clark Township Public School District
NJ,3403180,Clayton Public School District
NJ,3403210,Clearview Regional High School District
NJ,3403240,Clementon Elementary School District
NJ,3403270,Cliffside Park School District
NJ,3403300,Clifton Public School District
NJ,3403330,Clinton-Glen Gardner School District
NJ,3403360,Clinton Township School District
NJ,3403390,Closter Public School District
NJ,3403420,Collingswood Public School District
NJ,3403450,Colts Neck Township School District
NJ,3403480,Commercial Township School District
NJ,3403510,Corbin City School District
NJ,3403540,Cranbury Township School District
NJ,3403570,Cranford Public School District
NJ,3403600,Cresskill Public School District
NJ,3403610,Cumberland County Board of Vocational Education
NJ,3403620,Cumberland Regional School District
NJ,3403630,Deal Boro School District
NJ,3403660,Deerfield Township School District
NJ,3403690,Delanco Township School District
NJ,3403720,Delaware Township School District
NJ,3403750,Delaware Valley Regional High School District
NJ,3403780,Delran Township School District
NJ,3403810,Demarest School District
NJ,3403840,Dennis Township School District
NJ,3403870,Denville Township K-8 School District
NJ,3403900,Deptford Township Public School District
NJ,3403930,Dover Public School District
NJ,3403960,Downe Township School District
NJ,3403990,Dumont Public School District
NJ,3404020,Dunellen Public School District
NJ,3404050,Eagleswood Township School District
NJ,3404080,East Amwell Township School District
NJ,3404110,East Brunswick Township School District
NJ,3404140,East Greenwich Township School District
NJ,3404170,East Hanover Township School District
NJ,3404200,East Newark School District
NJ,3404230,East Orange School District
NJ,3404290,East Rutherford School District
NJ,3404320,East Windsor Regional School District
NJ,3404350,Eastampton Township School District
NJ,3404380,Eastern Camden County Regional School District
NJ,3404410,Eatontown Public School District
NJ,3404440,Edgewater School District
NJ,3404470,Edgewater Park Township School District
NJ,3404500,Edison Township School District
NJ,3404530,Egg Harbor City School District
NJ,3404560,Egg Harbor Township School District
NJ,3404590,Elizabeth Public Schools
NJ,3404620,Elk Township School District
NJ,3404660,Elmwood Park School District
NJ,3404680,Elsinboro Township School District
NJ,3404710,Emerson Public School District
NJ,3404740,Englewood Public School District
NJ,3404770,Englewood Cliffs School District
NJ,3404800,Essex County Schools of Technology
NJ,3404830,Essex Fells School District
NJ,3404860,Estell Manor School District
NJ,3404890,Evesham Township School District
NJ,3404920,Ewing Township School District
NJ,3404950,Fair Haven School District
NJ,3404980,Fair Lawn Public School District
NJ,3405010,Fairfield Public School District
NJ,3405040,Fairfield Township School District
NJ,3405070,Fairview Public School District
NJ,3405130,Farmingdale Public School District
NJ,3405190,Flemington-Raritan Regional School District
NJ,3405220,Florence Township School District
NJ,3405250,Florham Park School District
NJ,3405280,Folsom Borough School District
NJ,3405310,Fort Lee School District
NJ,3405340,Frankford Township Consolidated School District
NJ,3405370,Franklin Lakes School District
NJ,3405400,Franklin Borough School District
NJ,3405430,Township of Franklin School District
NJ,3405460,Franklin Township School District
NJ,3405490,Franklin Township Public School District
NJ,3405520,Franklin Township School District
NJ,3405550,Fredon Township School District
NJ,3405580,Freehold Borough School District
NJ,3405610,Freehold Regional High School District
NJ,3405640,Freehold Township School District
NJ,3405670,Frelinghuysen Township School District
NJ,3405700,Frenchtown Borough School District
NJ,3405730,Galloway Township Public School District
NJ,3405760,Garfield Public School District
NJ,3405790,Garwood Boro
NJ,3405820,Gateway Regional High School District
NJ,3405850,Gibbsboro Elementary School District
NJ,3405880,Glassboro School District
NJ,3405940,Glen Ridge Public School District
NJ,3405970,Glen Rock Public School District
NJ,3406000,Gloucester City Public School District
NJ,3406030,Gloucester Township Public Schools
NJ,3406040,Gloucester County Vocational-Technical School District
NJ,3406060,Greater Egg Harbor Regional High School District
NJ,3406090,Green Township School District
NJ,3406120,Green Brook Township Public School District
NJ,3406150,Greenwich Township School District
NJ,3406180,Greenwich Township School District
NJ,3406210,Greenwich Township School District
NJ,3406240,Guttenberg School District
NJ,3406270,Hackensack School District
NJ,3406300,Hackettstown Public School District
NJ,3406330,HADDON HEIGHTS School District
NJ,3406360,Haddon Township School District
NJ,3406390,Haddonfield School District
NJ,3406420,Hainesport Township School District
NJ,3406450,Haledon Public School District
NJ,3406480,Hamburg School District
NJ,3406510,Hamilton Township School District
NJ,3406540,Hamilton Township Public School District
NJ,3406570,Hammonton School District
NJ,3406600,Hampton Borough School District
NJ,3406630,Hampton Township School District
NJ,3406660,Hanover Park Regional High School District
NJ,3406690,Hanover Township School District
NJ,3406720,Harding Township School District
NJ,3406780,Hardyston Township School District
NJ,3406810,Harmony Township School District
NJ,3406840,Harrington Park School District
NJ,3406870,Harrison Public Schools
NJ,3406900,Harrison Township School District
NJ,3406930,Hasbrouck Heights School District
NJ,3406960,Haworth Public School District
NJ,3406990,Hawthorne Public School District
NJ,3407050,Henry Hudson Regional School District
NJ,3407080,Hi Nella
NJ,3407110,High Bridge Borough School District
NJ,3407140,High Point Regional High School District
NJ,3407170,Highland Park Boro School District
NJ,3407200,Highlands Borough School District
NJ,3407230,Hillsborough Township Public School District
NJ,3407260,Hillsdale School District
NJ,3407290,Hillside Public School District
